state	account length	area code	phone number	international plan	voice mail plan	number vmail messages	total day minutes	total day calls	total day charge	total eve minutes	total eve calls	total eve charge	total night minutes	total night calls	total night charge	total intl minutes	total intl calls	total intl charge	number customer service calls	target
10	120.0	408.0	4332	0	0	0.0	98.2	99.0	16.69	186.7	85.0	15.87	146.7	96.0	6.6	9.3	4.0	2.51	2.0	0
0	115.0	415.0	1130	0	0	0.0	210.6	120.0	35.8	153.1	84.0	13.01	262.2	79.0	11.8	11.0	5.0	2.97	0.0	0
4	37.0	510.0	60	0	0	0.0	239.9	120.0	40.78	261.6	88.0	22.24	207.1	88.0	9.32	8.9	4.0	2.4	2.0	1
23	100.0	415.0	3741	1	0	0.0	159.9	94.0	27.18	179.9	95.0	15.29	154.4	102.0	6.95	11.6	2.0	3.13	2.0	1
5	132.0	415.0	2727	0	0	0.0	197.8	66.0	33.63	133.9	119.0	11.38	177.3	94.0	7.98	10.9	3.0	2.94	4.0	1
17	38.0	408.0	1343	0	1	36.0	115.4	98.0	19.62	166.2	83.0	14.13	184.7	79.0	8.31	15.2	6.0	4.1	2.0	0
40	1.0	408.0	449	0	0	0.0	123.8	113.0	21.05	236.2	77.0	20.08	73.2	81.0	3.29	3.7	2.0	1.0	0.0	0
26	97.0	415.0	4690	0	1	15.0	117.6	97.0	19.99	196.3	126.0	16.69	157.4	113.0	7.08	6.4	3.0	1.73	1.0	0
17	55.0	415.0	947	0	1	28.0	105.3	82.0	17.9	197.4	109.0	16.78	187.5	91.0	8.44	8.6	6.0	2.32	2.0	0
49	75.0	415.0	4130	0	0	0.0	111.7	121.0	18.99	237.3	119.0	20.17	253.5	110.0	11.41	13.1	6.0	3.54	1.0	0
13	83.0	415.0	1189	0	0	0.0	159.3	104.0	27.08	202.3	98.0	17.2	229.0	73.0	10.31	9.5	3.0	2.57	2.0	0
23	40.0	510.0	1204	0	0	0.0	81.7	123.0	13.89	210.2	108.0	17.87	212.0	64.0	9.54	11.3	3.0	3.05	6.0	1
19	101.0	415.0	3811	0	1	21.0	238.0	88.0	40.46	209.6	84.0	17.82	233.0	95.0	10.49	10.0	5.0	2.7	2.0	0
20	120.0	415.0	4731	0	1	40.0	128.1	99.0	21.78	247.7	78.0	21.05	199.7	121.0	8.99	15.6	3.0	4.21	0.0	0
41	183.0	415.0	2328	0	1	31.0	171.2	104.0	29.1	193.6	74.0	16.46	196.5	85.0	8.84	10.2	4.0	2.75	1.0	0
38	75.0	510.0	1398	0	0	0.0	109.0	88.0	18.53	259.3	120.0	22.04	182.1	119.0	8.19	13.3	3.0	3.59	4.0	1
17	80.0	415.0	136	0	0	0.0	220.0	114.0	37.4	207.7	76.0	17.65	168.4	137.0	7.58	12.1	3.0	3.27	2.0	0
13	88.0	415.0	2977	0	0	0.0	55.6	65.0	9.45	242.7	121.0	20.63	176.3	134.0	7.93	11.3	4.0	3.05	0.0	0
34	112.0	415.0	4054	0	1	23.0	286.6	79.0	48.72	315.3	102.0	26.8	193.9	101.0	8.73	10.3	6.0	2.78	1.0	0
32	63.0	510.0	4123	0	0	0.0	207.6	96.0	35.29	229.0	112.0	19.47	162.6	131.0	7.32	13.3	2.0	3.59	1.0	0
4	105.0	415.0	4351	0	1	31.0	109.6	108.0	18.63	249.3	119.0	21.19	321.2	101.0	14.45	8.3	4.0	2.24	4.0	1
13	92.0	415.0	3485	0	0	0.0	197.2	113.0	33.52	242.3	116.0	20.6	192.0	76.0	8.64	11.0	5.0	2.97	2.0	0
50	177.0	415.0	2782	0	0	0.0	175.7	120.0	29.87	168.6	90.0	14.33	198.9	110.0	8.95	14.6	4.0	3.94	1.0	0
32	118.0	510.0	3546	0	0	0.0	205.2	115.0	34.88	184.8	137.0	15.71	176.1	115.0	7.92	7.0	6.0	1.89	0.0	0
11	111.0	408.0	3876	0	1	13.0	193.1	104.0	32.83	111.6	98.0	9.49	227.4	94.0	10.23	12.1	4.0	3.27	1.0	0
13	82.0	510.0	4110	0	1	34.0	232.6	121.0	39.54	153.2	115.0	13.02	286.7	77.0	12.9	4.7	3.0	1.27	3.0	0
27	74.0	415.0	92	0	0	0.0	102.7	89.0	17.46	149.3	100.0	12.69	188.1	114.0	8.46	11.0	5.0	2.97	0.0	0
43	121.0	415.0	4299	0	1	31.0	263.1	70.0	44.73	279.3	118.0	23.74	127.1	143.0	5.72	9.7	4.0	2.62	5.0	0
10	131.0	408.0	2787	0	0	0.0	197.0	79.0	33.49	201.0	114.0	17.09	151.2	111.0	6.8	11.6	5.0	3.13	1.0	0
1	125.0	408.0	2981	0	0	0.0	169.3	90.0	28.78	156.0	138.0	13.26	210.8	106.0	9.49	11.6	6.0	3.13	2.0	0
21	19.0	415.0	4042	0	0	0.0	201.5	123.0	34.26	129.2	110.0	10.98	220.6	98.0	9.93	12.9	4.0	3.48	1.0	0
45	138.0	415.0	1702	0	0	0.0	251.0	119.0	42.67	91.2	96.0	7.75	142.2	87.0	6.4	13.8	3.0	3.73	3.0	0
13	119.0	415.0	9	0	0	0.0	230.4	117.0	39.17	225.0	101.0	19.13	198.5	111.0	8.93	7.6	6.0	2.05	3.0	0
34	137.0	510.0	600	0	0	0.0	109.8	120.0	18.67	230.5	86.0	19.59	255.8	103.0	11.51	11.9	6.0	3.21	1.0	0
27	182.0	415.0	2708	0	0	0.0	279.5	118.0	47.52	203.2	113.0	17.27	174.2	101.0	7.84	10.7	4.0	2.89	2.0	1
35	135.0	415.0	1271	0	0	0.0	173.4	107.0	29.48	222.0	84.0	18.87	64.2	94.0	2.89	13.7	6.0	3.7	1.0	0
11	134.0	415.0	808	0	1	38.0	214.4	93.0	36.45	211.7	57.0	17.99	165.0	79.0	7.43	10.0	8.0	2.7	1.0	0
7	45.0	415.0	2962	0	0	0.0	96.1	103.0	16.34	246.8	134.0	20.98	229.7	92.0	10.34	9.7	4.0	2.62	1.0	0
42	129.0	408.0	1300	0	0	0.0	101.4	145.0	17.24	249.1	116.0	21.17	157.6	107.0	7.09	7.1	6.0	1.92	1.0	0
46	142.0	415.0	2639	0	0	0.0	232.5	74.0	39.53	181.8	142.0	15.45	203.1	86.0	9.14	10.4	6.0	2.81	4.0	0
20	130.0	415.0	1963	0	1	45.0	174.5	120.0	29.67	217.5	95.0	18.49	220.3	67.0	9.91	12.2	2.0	3.29	1.0	0
18	163.0	408.0	2294	0	1	23.0	224.0	126.0	38.08	233.5	89.0	19.85	293.9	104.0	13.23	8.8	4.0	2.38	1.0	0
11	105.0	415.0	2913	0	0	0.0	211.1	99.0	35.89	176.7	66.0	15.02	221.5	96.0	9.97	14.7	7.0	3.97	4.0	0
9	119.0	415.0	959	0	0	0.0	109.2	96.0	18.56	153.1	80.0	13.01	240.0	102.0	10.8	9.8	5.0	2.65	2.0	0
50	78.0	408.0	2945	0	0	0.0	220.0	95.0	37.4	179.9	121.0	15.29	188.2	109.0	8.47	11.5	5.0	3.11	0.0	0
29	92.0	415.0	3050	0	0	0.0	181.4	98.0	30.84	164.5	98.0	13.98	171.0	110.0	7.69	10.9	4.0	2.94	2.0	0
50	146.0	415.0	1517	0	1	11.0	180.7	82.0	30.72	173.7	90.0	14.76	231.5	89.0	10.42	10.1	4.0	2.73	2.0	0
37	125.0	408.0	2671	0	1	32.0	96.5	109.0	16.41	145.8	109.0	12.39	174.4	82.0	7.85	9.4	2.0	2.54	1.0	0
15	88.0	415.0	1437	0	0	0.0	183.5	93.0	31.2	170.5	80.0	14.49	193.8	88.0	8.72	8.3	5.0	2.24	3.0	0
20	83.0	408.0	4038	0	1	38.0	107.9	90.0	18.34	140.4	94.0	11.93	253.6	79.0	11.41	10.5	2.0	2.84	0.0	0
42	3.0	510.0	4226	1	0	0.0	161.0	96.0	27.37	244.9	82.0	20.82	180.8	103.0	8.14	7.7	6.0	2.08	1.0	0
49	152.0	510.0	254	1	1	41.0	146.8	128.0	24.96	285.6	96.0	24.28	213.6	80.0	9.61	4.3	2.0	1.16	1.0	1
47	48.0	510.0	29	0	0	0.0	149.2	146.0	25.36	161.9	109.0	13.76	197.9	109.0	8.91	8.3	2.0	2.24	3.0	0
25	189.0	415.0	4447	0	0	0.0	227.8	124.0	38.73	169.5	112.0	14.41	201.1	91.0	9.05	5.6	4.0	1.51	3.0	0
35	95.0	415.0	106	0	1	23.0	160.3	87.0	27.25	202.4	101.0	17.2	191.1	122.0	8.6	7.4	3.0	2.0	0.0	0
15	129.0	415.0	4630	0	0	0.0	137.8	120.0	23.43	225.8	110.0	19.19	145.2	95.0	6.53	10.2	6.0	2.75	1.0	1
5	66.0	408.0	98	0	1	40.0	141.7	87.0	24.09	268.3	89.0	22.81	241.3	68.0	10.86	8.5	7.0	2.3	0.0	0
43	80.0	510.0	2946	0	1	22.0	196.4	115.0	33.39	150.3	109.0	12.78	176.2	75.0	7.93	9.3	1.0	2.51	0.0	0
0	1.0	408.0	2361	0	0	0.0	175.2	74.0	29.78	151.7	79.0	12.89	230.5	109.0	10.37	5.3	3.0	1.43	1.0	0
49	84.0	408.0	2169	0	0	0.0	146.8	133.0	24.96	171.7	73.0	14.59	234.5	69.0	10.55	9.9	3.0	2.67	1.0	0
19	96.0	415.0	1712	0	0	0.0	173.9	111.0	29.56	287.4	105.0	24.43	204.8	91.0	9.22	9.1	7.0	2.46	1.0	0
42	123.0	415.0	4624	0	1	34.0	305.2	80.0	51.88	156.5	109.0	13.3	280.0	81.0	12.6	13.2	7.0	3.56	1.0	0
13	116.0	510.0	4596	1	1	29.0	162.3	91.0	27.59	279.3	79.0	23.74	192.7	131.0	8.67	11.7	2.0	3.16	3.0	1
8	105.0	415.0	1182	1	0	0.0	150.0	106.0	25.5	293.8	123.0	24.97	250.7	65.0	11.28	10.3	7.0	2.78	3.0	0
45	80.0	415.0	2925	0	0	0.0	197.5	114.0	33.58	206.9	119.0	17.59	163.6	109.0	7.36	11.3	4.0	3.05	1.0	0
26	157.0	408.0	4736	0	0	0.0	240.2	67.0	40.83	153.0	98.0	13.01	249.0	72.0	11.21	10.2	6.0	2.75	2.0	0
13	67.0	510.0	495	0	1	30.0	186.2	117.0	31.65	286.7	76.0	24.37	164.3	113.0	7.39	12.9	3.0	3.48	2.0	0
15	141.0	415.0	1445	0	1	39.0	116.9	127.0	19.87	276.5	88.0	23.5	289.9	125.0	13.05	12.3	2.0	3.32	0.0	0
20	79.0	415.0	1637	0	1	17.0	236.7	95.0	40.24	263.5	56.0	22.4	259.6	107.0	11.68	12.0	4.0	3.24	1.0	0
25	76.0	408.0	2162	0	0	0.0	173.2	93.0	29.44	131.2	80.0	11.15	170.9	104.0	7.69	5.4	3.0	1.46	0.0	0
47	111.0	510.0	4236	0	0	0.0	152.2	114.0	25.87	137.2	102.0	11.66	185.9	97.0	8.37	9.8	3.0	2.65	0.0	0
35	94.0	415.0	3436	0	0	0.0	181.3	135.0	30.82	182.4	108.0	15.5	180.6	103.0	8.13	6.7	2.0	1.81	0.0	0
39	143.0	408.0	231	0	0	0.0	167.8	72.0	28.53	211.0	99.0	17.94	153.5	109.0	6.91	10.5	6.0	2.84	4.0	1
2	109.0	510.0	2440	0	0	0.0	175.4	125.0	29.82	250.7	87.0	21.31	289.3	74.0	13.02	9.8	9.0	2.65	1.0	0
3	138.0	415.0	235	0	0	0.0	87.6	112.0	14.89	266.9	107.0	22.69	214.6	104.0	9.66	9.8	10.0	2.65	2.0	0
40	73.0	415.0	915	0	0	0.0	203.3	45.0	34.56	141.9	87.0	12.06	200.7	71.0	9.03	8.5	6.0	2.3	0.0	0
17	21.0	415.0	4473	0	0	0.0	92.6	95.0	15.74	161.9	70.0	13.76	285.0	78.0	12.83	11.3	3.0	3.05	5.0	1
1	148.0	415.0	3430	0	1	21.0	262.9	135.0	44.69	149.5	96.0	12.71	140.5	109.0	6.32	8.1	4.0	2.19	1.0	0
29	103.0	408.0	1024	0	0	0.0	160.8	91.0	27.34	155.8	82.0	13.24	254.3	103.0	11.44	8.5	3.0	2.3	1.0	0
26	143.0	408.0	2998	0	1	22.0	141.8	116.0	24.11	167.3	99.0	14.22	178.1	130.0	8.01	7.8	3.0	2.11	1.0	0
23	79.0	408.0	2893	0	1	32.0	50.6	62.0	8.6	201.4	87.0	17.12	146.8	121.0	6.61	4.2	4.0	1.13	2.0	0
33	89.0	415.0	1329	0	0	0.0	134.9	59.0	22.93	156.0	152.0	13.26	197.5	112.0	8.89	10.2	5.0	2.75	1.0	0
4	120.0	415.0	2484	0	0	0.0	252.1	110.0	42.86	226.1	103.0	19.22	155.6	83.0	7.0	13.8	3.0	3.73	1.0	0
44	121.0	415.0	517	0	1	41.0	215.5	95.0	36.64	241.8	92.0	20.55	147.0	108.0	6.61	9.6	3.0	2.59	1.0	0
14	101.0	415.0	804	0	0	0.0	124.8	66.0	21.22	257.2	85.0	21.86	193.2	115.0	8.69	13.4	4.0	3.62	0.0	0
7	115.0	408.0	3438	0	0	0.0	178.7	114.0	30.38	271.0	96.0	23.04	245.9	94.0	11.07	16.4	5.0	4.43	2.0	0
15	168.0	415.0	2934	0	0	0.0	183.2	131.0	31.14	179.2	73.0	15.23	292.8	100.0	13.18	9.9	5.0	2.67	2.0	0
32	90.0	415.0	1044	0	0	0.0	167.5	96.0	28.48	139.1	104.0	11.82	138.4	87.0	6.23	13.0	1.0	3.51	1.0	0
25	70.0	510.0	2558	0	0	0.0	147.1	105.0	25.01	200.0	135.0	17.0	234.9	65.0	10.57	12.5	9.0	3.38	3.0	0
46	138.0	415.0	1418	0	0	0.0	230.1	107.0	39.12	212.0	120.0	18.02	174.9	119.0	7.87	13.2	4.0	3.56	1.0	0
46	43.0	408.0	210	0	0	0.0	135.8	125.0	23.09	163.2	88.0	13.87	229.8	106.0	10.34	12.6	3.0	3.4	0.0	0
44	117.0	510.0	724	0	1	20.0	205.7	98.0	34.97	136.1	107.0	11.57	159.4	147.0	7.17	8.7	3.0	2.35	2.0	0
17	108.0	408.0	2529	0	0	0.0	73.8	105.0	12.55	143.4	114.0	12.19	170.2	98.0	7.66	10.9	3.0	2.94	2.0	0
45	118.0	408.0	4967	0	0	0.0	189.3	119.0	32.18	233.5	112.0	19.85	270.9	104.0	12.19	10.0	1.0	2.7	2.0	0
35	169.0	408.0	3868	0	0	0.0	147.2	115.0	25.02	161.9	123.0	13.76	142.1	103.0	6.39	7.2	6.0	1.94	3.0	0
3	62.0	408.0	2257	0	1	42.0	137.3	95.0	23.34	184.2	94.0	15.66	231.4	70.0	10.41	10.2	3.0	2.75	0.0	0
34	86.0	510.0	3112	0	0	0.0	70.7	125.0	12.02	211.0	113.0	17.94	174.6	107.0	7.86	0.0	0.0	0.0	2.0	0
45	44.0	408.0	1539	0	0	0.0	204.6	117.0	34.78	205.2	94.0	17.44	164.6	84.0	7.41	10.7	5.0	2.89	0.0	0
20	111.0	510.0	2354	0	0	0.0	123.1	88.0	20.93	213.9	84.0	18.18	184.9	88.0	8.32	12.0	2.0	3.24	5.0	1
19	127.0	510.0	456	0	1	19.0	129.7	115.0	22.05	160.8	101.0	13.67	265.0	63.0	11.93	12.2	3.0	3.29	2.0	0
14	151.0	415.0	1043	1	0	0.0	198.7	70.0	33.78	209.5	106.0	17.81	281.9	126.0	12.69	12.4	4.0	3.35	0.0	0
18	53.0	415.0	2255	0	0	0.0	145.1	116.0	24.67	233.7	82.0	19.86	208.7	95.0	9.39	7.9	5.0	2.13	2.0	0
24	15.0	415.0	4779	0	0	0.0	135.2	101.0	22.98	152.5	79.0	12.96	224.8	83.0	10.12	8.4	5.0	2.27	2.0	0
7	123.0	408.0	3122	0	1	28.0	124.7	105.0	21.2	250.4	78.0	21.28	216.4	128.0	9.74	7.8	8.0	2.11	1.0	0
38	137.0	415.0	1965	0	0	0.0	215.9	76.0	36.7	145.4	118.0	12.36	186.9	129.0	8.41	12.1	4.0	3.27	1.0	0
42	106.0	415.0	2079	0	0	0.0	119.2	142.0	20.26	228.4	139.0	19.41	197.9	61.0	8.91	8.4	9.0	2.27	2.0	0
31	88.0	510.0	898	0	0	0.0	144.3	116.0	24.53	156.4	74.0	13.29	214.7	90.0	9.66	7.8	10.0	2.11	3.0	0
45	106.0	415.0	1395	0	0	0.0	235.2	121.0	39.98	220.6	87.0	18.75	236.3	91.0	10.63	11.8	4.0	3.19	1.0	0
42	95.0	510.0	1996	0	0	0.0	174.0	57.0	29.58	281.1	118.0	23.89	197.2	94.0	8.87	9.7	2.0	2.62	0.0	0
31	57.0	510.0	131	1	0	0.0	115.0	65.0	19.55	122.3	96.0	10.4	245.0	75.0	11.03	6.4	1.0	1.73	0.0	1
47	184.0	408.0	880	0	0	0.0	151.7	93.0	25.79	178.5	77.0	15.17	229.1	111.0	10.31	13.1	8.0	3.54	2.0	0
2	109.0	510.0	2637	0	0	0.0	153.1	102.0	26.03	234.1	77.0	19.9	329.2	74.0	14.81	9.9	9.0	2.67	3.0	0
48	127.0	415.0	868	0	0	0.0	218.6	93.0	37.16	149.9	130.0	12.74	204.6	131.0	9.21	9.2	5.0	2.48	2.0	0
47	82.0	510.0	1829	0	0	0.0	265.2	122.0	45.08	178.7	102.0	15.19	174.7	90.0	7.86	10.7	9.0	2.89	2.0	0
39	180.0	415.0	2054	0	0	0.0	143.3	134.0	24.36	180.5	113.0	15.34	184.2	87.0	8.29	10.1	4.0	2.73	1.0	0
21	174.0	415.0	3637	0	0	0.0	190.3	98.0	32.35	252.7	70.0	21.48	220.6	97.0	9.93	7.2	9.0	1.94	2.0	0
5	92.0	415.0	4251	0	0	0.0	184.7	60.0	31.4	262.0	73.0	22.27	239.5	120.0	10.78	12.3	6.0	3.32	2.0	1
5	81.0	408.0	2357	0	0	0.0	115.3	99.0	19.6	224.7	117.0	19.1	152.5	98.0	6.86	18.0	2.0	4.86	1.0	0
39	125.0	408.0	4360	0	0	0.0	113.0	108.0	19.21	169.2	107.0	14.38	156.6	61.0	7.05	9.2	5.0	2.48	2.0	1
6	119.0	408.0	891	0	0	0.0	294.2	100.0	50.01	232.5	53.0	19.76	195.0	64.0	8.78	9.0	1.0	2.43	0.0	1
27	122.0	415.0	3623	0	0	0.0	215.6	86.0	36.65	167.8	59.0	14.26	207.0	67.0	9.32	6.4	8.0	1.73	3.0	0
50	34.0	408.0	639	0	0	0.0	128.8	80.0	21.9	208.7	93.0	17.74	202.1	103.0	9.09	14.0	7.0	3.78	1.0	0
37	138.0	415.0	2969	1	1	28.0	211.2	117.0	35.9	312.5	98.0	26.56	178.0	118.0	8.01	10.7	2.0	2.89	3.0	1
9	90.0	415.0	1372	0	1	24.0	71.2	82.0	12.1	181.6	103.0	15.44	186.9	111.0	8.41	12.9	1.0	3.48	1.0	0
17	73.0	408.0	2211	0	0	0.0	94.9	121.0	16.13	253.2	83.0	21.52	175.1	86.0	7.88	14.2	2.0	3.83	2.0	0
40	19.0	510.0	4272	0	0	0.0	259.4	116.0	44.1	269.7	109.0	22.92	175.3	130.0	7.89	9.5	3.0	2.57	1.0	1
47	120.0	408.0	917	0	1	28.0	215.8	123.0	36.69	285.2	76.0	24.24	192.1	78.0	8.64	6.9	3.0	1.86	1.0	0
26	160.0	415.0	110	0	0	0.0	97.5	113.0	16.58	268.1	69.0	22.79	255.3	62.0	11.49	13.2	4.0	3.56	3.0	0
38	141.0	510.0	4595	0	0	0.0	146.5	121.0	24.91	169.9	125.0	14.44	238.8	112.0	10.75	8.2	5.0	2.21	0.0	0
19	90.0	408.0	4133	0	0	0.0	157.9	72.0	26.84	234.0	93.0	19.89	210.0	86.0	9.45	12.2	5.0	3.29	2.0	0
46	72.0	415.0	500	0	0	0.0	139.9	117.0	23.78	223.6	96.0	19.01	240.8	93.0	10.84	12.7	4.0	3.43	2.0	0
23	117.0	408.0	2651	0	1	21.0	153.2	112.0	26.04	263.3	110.0	22.38	135.0	85.0	6.08	11.9	7.0	3.21	1.0	0
14	79.0	408.0	4496	1	0	0.0	103.5	134.0	17.6	319.3	111.0	27.14	239.9	124.0	10.8	8.4	4.0	2.27	2.0	0
2	87.0	408.0	3284	0	0	0.0	185.8	119.0	31.59	192.3	83.0	16.35	200.0	96.0	9.0	6.6	4.0	1.78	1.0	0
20	102.0	415.0	3103	0	0	0.0	129.5	56.0	22.02	354.2	118.0	30.11	145.5	93.0	6.55	10.9	3.0	2.94	1.0	0
26	49.0	408.0	1396	0	0	0.0	236.6	91.0	40.22	220.9	146.0	18.78	146.8	114.0	6.61	8.9	2.0	2.4	1.0	0
46	67.0	408.0	4383	0	0	0.0	260.4	107.0	44.27	208.2	104.0	17.7	207.9	115.0	9.36	10.0	2.0	2.7	6.0	0
5	107.0	415.0	4033	0	0	0.0	167.3	100.0	28.44	163.9	79.0	13.93	185.9	100.0	8.37	6.7	5.0	1.81	2.0	0
27	190.0	408.0	4314	0	0	0.0	182.2	101.0	30.97	212.3	95.0	18.05	233.0	123.0	10.49	9.3	4.0	2.51	2.0	0
47	118.0	510.0	4976	0	0	0.0	113.0	80.0	19.21	150.1	87.0	12.76	204.3	115.0	9.19	10.8	4.0	2.92	2.0	0
42	120.0	415.0	4481	0	0	0.0	185.7	133.0	31.57	235.1	149.0	19.98	256.4	78.0	11.54	16.9	6.0	4.56	0.0	0
2	94.0	408.0	283	0	0	0.0	136.2	114.0	23.15	165.1	118.0	14.03	137.9	71.0	6.21	9.6	5.0	2.59	0.0	0
7	115.0	510.0	4168	0	1	29.0	222.6	81.0	37.84	190.3	109.0	16.18	201.2	87.0	9.05	11.5	2.0	3.11	1.0	0
23	61.0	415.0	4344	0	0	0.0	197.3	67.0	33.54	264.5	106.0	22.48	210.5	116.0	9.47	9.0	6.0	2.43	1.0	0
12	143.0	510.0	1430	0	1	33.0	141.4	130.0	24.04	186.4	114.0	15.84	210.0	111.0	9.45	7.7	6.0	2.08	1.0	0
16	110.0	510.0	1406	0	0	0.0	208.0	69.0	35.36	95.1	94.0	8.08	178.5	129.0	8.03	8.0	11.0	2.16	1.0	0
28	104.0	415.0	3246	0	0	0.0	118.5	92.0	20.15	177.8	109.0	15.11	255.7	98.0	11.51	12.1	4.0	3.27	1.0	0
26	16.0	510.0	560	0	0	0.0	153.2	65.0	26.04	229.7	90.0	19.52	148.2	94.0	6.67	10.7	8.0	2.89	1.0	0
14	183.0	510.0	3738	0	0	0.0	108.3	87.0	18.41	183.6	116.0	15.61	176.6	109.0	7.95	13.5	2.0	3.65	0.0	0
7	147.0	408.0	1455	0	0	0.0	168.6	92.0	28.66	187.7	107.0	15.95	216.5	95.0	9.74	14.4	8.0	3.89	2.0	0
17	58.0	415.0	4311	0	0	0.0	247.2	116.0	42.02	303.7	103.0	25.81	105.4	94.0	4.74	9.3	2.0	2.51	2.0	1
25	102.0	510.0	125	1	0	0.0	224.2	81.0	38.11	243.3	90.0	20.68	147.8	66.0	6.65	12.0	8.0	3.24	3.0	0
42	123.0	415.0	549	0	0	0.0	166.9	98.0	28.37	221.8	77.0	18.85	243.9	114.0	10.98	12.8	4.0	3.46	3.0	0
12	64.0	415.0	2427	0	1	43.0	118.4	100.0	20.13	144.1	108.0	12.25	158.1	91.0	7.11	8.5	6.0	2.3	1.0	0
0	103.0	510.0	1713	0	0	0.0	190.9	62.0	32.45	226.6	53.0	19.26	230.1	96.0	10.35	7.8	3.0	2.11	2.0	0
23	152.0	415.0	2670	0	0	0.0	317.8	60.0	54.03	152.9	100.0	13.0	123.4	63.0	5.55	10.4	7.0	2.81	1.0	1
49	124.0	415.0	875	0	0	0.0	312.0	112.0	53.04	180.0	109.0	15.3	168.6	94.0	7.59	12.8	4.0	3.46	1.0	1
37	97.0	415.0	4733	0	0	0.0	146.0	121.0	24.82	203.0	141.0	17.26	151.8	120.0	6.83	13.3	2.0	3.59	1.0	0
25	131.0	415.0	328	0	0	0.0	131.6	95.0	22.37	179.3	109.0	15.24	251.2	129.0	11.3	15.5	3.0	4.19	1.0	1
21	57.0	415.0	2217	0	1	33.0	193.4	105.0	32.88	231.6	79.0	19.69	226.2	90.0	10.18	11.1	11.0	3.0	2.0	0
23	157.0	510.0	2345	0	0	0.0	185.1	92.0	31.47	213.0	85.0	18.11	196.1	85.0	8.82	8.5	5.0	2.3	2.0	0
10	194.0	510.0	308	0	0	0.0	193.3	106.0	32.86	169.0	150.0	14.37	225.2	122.0	10.13	11.8	4.0	3.19	0.0	0
7	66.0	415.0	4352	0	0	0.0	146.4	107.0	24.89	196.5	99.0	16.7	230.1	106.0	10.35	7.8	2.0	2.11	1.0	0
10	155.0	510.0	2512	0	0	0.0	71.2	90.0	12.1	304.4	119.0	25.87	183.3	103.0	8.25	8.6	4.0	2.32	0.0	0
34	123.0	415.0	101	0	0	0.0	123.2	104.0	20.94	190.0	117.0	16.15	170.3	95.0	7.66	12.9	5.0	3.48	4.0	1
36	116.0	510.0	3426	0	0	0.0	205.0	90.0	34.85	140.9	114.0	11.98	272.6	96.0	12.27	7.5	4.0	2.03	2.0	0
36	63.0	415.0	3188	0	0	0.0	128.7	78.0	21.88	240.8	133.0	20.47	237.7	121.0	10.7	12.8	6.0	3.46	1.0	0
10	64.0	510.0	4508	0	0	0.0	216.9	78.0	36.87	211.0	115.0	17.94	179.8	116.0	8.09	11.4	5.0	3.08	3.0	0
31	96.0	510.0	2146	0	0	0.0	150.0	122.0	25.5	218.5	116.0	18.57	212.4	89.0	9.56	9.8	1.0	2.65	3.0	0
23	53.0	415.0	3894	0	0	0.0	164.1	106.0	27.9	206.0	56.0	17.51	194.7	124.0	8.76	11.4	2.0	3.08	1.0	0
21	105.0	510.0	1312	0	0	0.0	212.0	113.0	36.04	226.6	128.0	19.26	193.6	114.0	8.71	8.9	7.0	2.4	3.0	0
22	53.0	510.0	4739	0	1	37.0	167.3	99.0	28.44	194.7	99.0	16.55	236.7	112.0	10.65	12.0	9.0	3.24	2.0	0
26	101.0	415.0	1375	0	0	0.0	154.4	130.0	26.25	217.2	101.0	18.46	185.4	52.0	8.34	13.9	4.0	3.75	1.0	0
29	129.0	510.0	4348	0	1	30.0	177.3	95.0	30.14	211.8	102.0	18.0	240.2	108.0	10.81	9.3	7.0	2.51	3.0	0
28	122.0	408.0	3535	0	0	0.0	231.2	141.0	39.3	267.8	136.0	22.76	240.3	100.0	10.81	8.8	5.0	2.38	1.0	1
45	163.0	415.0	2660	0	0	0.0	202.9	100.0	34.49	178.6	46.0	15.18	203.8	116.0	9.17	12.8	3.0	3.46	5.0	0
46	93.0	408.0	4757	0	0	0.0	149.6	120.0	25.43	200.7	85.0	17.06	181.2	107.0	8.15	14.3	9.0	3.86	0.0	0
35	115.0	510.0	1068	1	0	0.0	345.3	81.0	58.7	203.4	106.0	17.29	217.5	107.0	9.79	11.8	8.0	3.19	1.0	1
1	25.0	408.0	529	0	0	0.0	264.9	80.0	45.03	281.2	66.0	23.9	166.1	80.0	7.47	8.4	4.0	2.27	1.0	1
7	73.0	408.0	1487	0	0	0.0	122.0	92.0	20.74	138.3	114.0	11.76	224.2	128.0	10.09	5.8	5.0	1.57	1.0	0
28	120.0	415.0	2194	0	0	0.0	177.2	88.0	30.12	270.4	99.0	22.98	231.5	90.0	10.42	14.0	2.0	3.78	2.0	0
42	196.0	415.0	698	0	0	0.0	133.1	80.0	22.63	206.5	120.0	17.55	221.6	96.0	9.97	10.3	8.0	2.78	1.0	0
8	97.0	510.0	1442	0	0	0.0	225.1	90.0	38.27	279.5	127.0	23.76	233.8	103.0	10.52	8.8	4.0	2.38	0.0	1
34	148.0	408.0	4223	0	0	0.0	208.4	120.0	35.43	174.4	99.0	14.82	310.7	105.0	13.98	11.2	4.0	3.02	1.0	0
1	85.0	408.0	3077	0	1	30.0	173.1	107.0	29.43	247.2	101.0	21.01	158.7	104.0	7.14	11.5	5.0	3.11	1.0	0
